Date,Original_USD_EUR_Price,Original_USD_EUR_Price_Pct_Change,Original_USD_EUR_Price_Pct_Change_diff
2018-06-08,1.1795234680175781,0.0008256799721879649,-0.004230302935836816
2018-06-11,1.1783976554870605,-0.0009544638670138106,-0.0017801438392017754
2018-06-12,1.177412509918213,-0.0008360043524021643,0.00011845951461164628
2018-06-13,1.17482590675354,-0.002196853815365496,-0.0013608494629633316
2018-06-14,1.1807769536972046,0.0050654713259681294,0.007262325141333625
2018-06-15,1.1566576957702637,-0.020426599495713016,-0.025492070821681145
2018-06-18,1.159595012664795,0.002539486751588216,0.02296608624730123
2018-06-19,1.1630746126174927,0.0030007027580272183,0.0004612160064390025
2018-06-20,1.1588560342788696,-0.0036270917556433524,-0.006627794513670571
2018-06-21,1.1579033136367798,-0.0008221216561060674,0.002804970099537285
2018-06-22,1.1605775356292725,0.002309538249867682,0.0031316599059737493
2018-06-25,1.1661399602890015,0.004792807450570757,0.0024832692007030754
2018-06-26,1.1702749729156494,0.0035458973772095614,-0.001246910073361196
2018-06-27,1.1650259494781494,-0.004485290687215593,-0.008031188064425154
2018-06-28,1.1563634872436523,-0.0074354242825039885,-0.0029501335952883956
2018-06-29,1.1562966108322144,-5.7833382129168776e-05,0.00737759090037482
2018-07-02,1.1678558588027954,0.009996784442930728,0.010054617825059897
2018-07-03,1.1642121076583862,-0.003120034991428211,-0.01311681943435894
2018-07-04,1.1659224033355713,0.0014690584867949052,0.004589093478223116
2018-07-05,1.166235089302063,0.0002681876303234354,-0.0012008708564714698
2018-07-06,1.1695905923843384,0.0028772098465015272,0.002609022216178092
2018-07-09,1.1752262115478516,0.004818454594461397,0.0019412447479598693
2018-07-10,1.1756960153579712,0.00039975606866438085,-0.004418698525797016
2018-07-11,1.1727042198181152,-0.0025447016071965534,-0.002944457675860934
2018-07-12,1.1676785945892334,-0.0042855011041584845,-0.0017407994969619311
2018-07-13,1.1665889024734497,-0.0009332123761051081,0.0033522887280533764
2018-07-16,1.1679104566574097,0.001132836238333823,0.002066048614438931
2018-07-17,1.170946478843689,0.002599533353754291,0.0014666971154204678
2018-07-18,1.1653246879577637,-0.004801065622979439,-0.00740059897673373
2018-07-19,1.164564609527588,-0.0006522460547092601,0.004148819568270179
2018-07-20,1.1655147075653076,0.0008158396966100323,0.0014680857513192924
2018-07-23,1.1741912364959717,0.007444375325635244,0.006628535629025212
2018-07-24,1.1694128513336182,-0.004069511859595587,-0.011513887185230831
2018-07-25,1.1685519218444824,-0.0007362066255334199,0.003333305234062167
2018-07-26,1.1737502813339233,0.004448548149435849,0.005184754774969269
2018-07-27,1.1642934083938599,-0.008056971819692449,-0.012505519969128298
2018-07-30,1.16604483127594,0.0015042796510340573,0.009561251470726506
2018-07-31,1.1707408428192139,0.004027299309011356,0.002523019657977299
2018-08-01,1.168961763381958,-0.0015196184947060543,-0.0055469178037174105
2018-08-02,1.1665889024734497,-0.0020298875316873133,-0.000510269036981259
2018-08-03,1.1586008071899414,-0.0068473952277203765,-0.004817507696033063
2018-08-06,1.1562297344207764,-0.0020464967350711794,0.004800898492649197
2018-08-07,1.1558021306991577,-0.00036982591684764365,0.0016766708182235357
2018-08-08,1.1602946519851685,0.0038869294031265156,0.004256755319974159
2018-08-09,1.1610760688781738,0.0006734641857293333,-0.0032134652173971823
2018-08-10,1.1523923873901367,-0.007478994461084021,-0.008152458646813354
2018-08-13,1.1394712924957275,-0.011212409102833498,-0.0037334146417494773
2018-08-14,1.1402509212493896,0.0006842021899073902,0.011896611292740888
2018-08-15,1.1345715522766113,-0.00498080630055997,-0.00566500849046736
2018-08-16,1.134429931640625,-0.00012482300979799188,0.004855983290761978
2018-08-17,1.1371389627456665,0.002388010955532316,0.002512833965330308
2018-08-20,1.1437721252441406,0.005833203078767113,0.003445192123234797
2018-08-21,1.149134635925293,0.004688443233400008,-0.0011447598453671048
2018-08-22,1.1576753854751587,0.0074323314978568256,0.0027438882644568174
2018-08-23,1.1584800481796265,0.0006950676455279581,-0.0067372638523288675
2018-08-24,1.154334545135498,-0.0035783983078884196,-0.004273465953416378
2018-08-27,1.164890170097351,0.009144337754020793,0.012722736061909212
2018-08-28,1.1683608293533325,0.0029793875380470514,-0.006164950215973741
2018-08-29,1.1691256761550903,0.0006546323554694755,-0.002324755182577576
2018-08-30,1.1709738969802856,0.0015808572704292256,0.0009262249149597501
2018-08-31,1.1664663553237915,-0.003849395505841957,-0.005430252776271183
